"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","QGDP","TOT","PC_CHGPY","Q","2014-Q4",-0.16172558,
"BRA","QGDP","TOT","PC_CHGPY","Q","2015-Q1",-1.716134093,
"BRA","QGDP","TOT","PC_CHGPY","Q","2015-Q2",-2.781889958,
"BRA","QGDP","TOT","PC_CHGPY","Q","2015-Q3",-4.223496073,
"BRA","QGDP","TOT","PC_CHGPY","Q","2015-Q4",-5.440259256,
"BRA","QGDP","TOT","PC_CHGPY","Q","2016-Q1",-6.342236238,
"BRA","QGDP","TOT","PC_CHGPY","Q","2016-Q2",-3.271471245,
"BRA","QGDP","TOT","PC_CHGPY","Q","2016-Q3",-2.43947496,
"BRA","QGDP","TOT","PC_CHGPY","Q","2016-Q4",-1.837511558,
"BRA","QGDP","TOT","PC_CHGPY","Q","2017-Q1",0.875514173,
"BRA","QGDP","TOT","PC_CHGPY","Q","2017-Q2",1.025239405,
"BRA","QGDP","TOT","PC_CHGPY","Q","2017-Q3",1.989327487,
"BRA","QGDP","TOT","PC_CHGPY","Q","2017-Q4",2.609293081,
"BRA","QGDP","TOT","PC_CHGPY","Q","2018-Q1",2.004053857,
"BRA","QGDP","TOT","PC_CHGPY","Q","2018-Q2",1.464368876,
"BRA","QGDP","TOT","PC_CHGPY","Q","2018-Q3",2.037676727,
"BRA","QGDP","TOT","PC_CHGPY","Q","2018-Q4",1.204237595,
"BRA","QGDP","TOT","PC_CHGPY","Q","2019-Q1",1.199430532,
"BRA","QGDP","TOT","PC_CHGPY","Q","2019-Q2",1.581626155,
"BRA","QGDP","TOT","PC_CHGPY","Q","2019-Q3",0.71161507,
"BRA","QGDP","TOT","PC_CHGPY","Q","2019-Q4",1.378246382,
"BRA","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-1.387469727,
"BRA","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-10.640575772,
"BRA","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-3.663360777,
"BRA","QGDP","TOT","PC_CHGPY","Q","2020-Q4",-1.043484445,
"BRA","QGDP","TOT","PC_CHGPY","Q","2021-Q1",2.640463841,
"BRA","QGDP","TOT","PC_CHGPY","Q","2021-Q2",12.2400881,
"BRA","QGDP","TOT","PC_CHGPY","Q","2021-Q3",4.051899632,
"BRA","QGDP","TOT","PC_CHGPY","Q","2021-Q4",1.563602225,
"POL","QGDP","TOT","PC_CHGPY","Q","1996-Q1",8.390983796,
"POL","QGDP","TOT","PC_CHGPY","Q","1996-Q2",8.802657227,
"POL","QGDP","TOT","PC_CHGPY","Q","1996-Q3",5.976128114,
"POL","QGDP","TOT","PC_CHGPY","Q","1996-Q4",1.826169039,
"POL","QGDP","TOT","PC_CHGPY","Q","1997-Q1",6.031036511,
"POL","QGDP","TOT","PC_CHGPY","Q","1997-Q2",5.178192325,
"POL","QGDP","TOT","PC_CHGPY","Q","1997-Q3",4.001976841,
"POL","QGDP","TOT","PC_CHGPY","Q","1997-Q4",10.217670339,
"POL","QGDP","TOT","PC_CHGPY","Q","1998-Q1",5.658760759,
"POL","QGDP","TOT","PC_CHGPY","Q","1998-Q2",3.949983964,
"POL","QGDP","TOT","PC_CHGPY","Q","1998-Q3",5.098154624,
"POL","QGDP","TOT","PC_CHGPY","Q","1998-Q4",3.584622084,
"POL","QGDP","TOT","PC_CHGPY","Q","1999-Q1",1.381239724,
"POL","QGDP","TOT","PC_CHGPY","Q","1999-Q2",4.012295053,
"POL","QGDP","TOT","PC_CHGPY","Q","1999-Q3",5.424264137,
"POL","QGDP","TOT","PC_CHGPY","Q","1999-Q4",7.25661935,
"POL","QGDP","TOT","PC_CHGPY","Q","2000-Q1",6.264867208,
"POL","QGDP","TOT","PC_CHGPY","Q","2000-Q2",5.105152463,
"POL","QGDP","TOT","PC_CHGPY","Q","2000-Q3",3.228073191,
"POL","QGDP","TOT","PC_CHGPY","Q","2000-Q4",4.218787892,
"POL","QGDP","TOT","PC_CHGPY","Q","2001-Q1",3.165403186,
"POL","QGDP","TOT","PC_CHGPY","Q","2001-Q2",1.475605054,
"POL","QGDP","TOT","PC_CHGPY","Q","2001-Q3",1.875580112,
"POL","QGDP","TOT","PC_CHGPY","Q","2001-Q4",-0.733779632,
"POL","QGDP","TOT","PC_CHGPY","Q","2002-Q1",0.835773755,
"POL","QGDP","TOT","PC_CHGPY","Q","2002-Q2",2.21084934,
"POL","QGDP","TOT","PC_CHGPY","Q","2002-Q3",2.666974202,
"POL","QGDP","TOT","PC_CHGPY","Q","2002-Q4",2.460840087,
"POL","QGDP","TOT","PC_CHGPY","Q","2003-Q1",2.601910534,
"POL","QGDP","TOT","PC_CHGPY","Q","2003-Q2",3.814286196,
"POL","QGDP","TOT","PC_CHGPY","Q","2003-Q3",3.692195376,
"POL","QGDP","TOT","PC_CHGPY","Q","2003-Q4",3.884611367,
"POL","QGDP","TOT","PC_CHGPY","Q","2004-Q1",6.615224644,
"POL","QGDP","TOT","PC_CHGPY","Q","2004-Q2",5.270870654,
"POL","QGDP","TOT","PC_CHGPY","Q","2004-Q3",3.58710241,
"POL","QGDP","TOT","PC_CHGPY","Q","2004-Q4",4.392909777,
"POL","QGDP","TOT","PC_CHGPY","Q","2005-Q1",2.481885918,
"POL","QGDP","TOT","PC_CHGPY","Q","2005-Q2",1.808895588,
"POL","QGDP","TOT","PC_CHGPY","Q","2005-Q3",4.301805018,
"POL","QGDP","TOT","PC_CHGPY","Q","2005-Q4",5.106061192,
"POL","QGDP","TOT","PC_CHGPY","Q","2006-Q1",5.523380675,
"POL","QGDP","TOT","PC_CHGPY","Q","2006-Q2",7.79134087,
"POL","QGDP","TOT","PC_CHGPY","Q","2006-Q3",7.493560244,
"POL","QGDP","TOT","PC_CHGPY","Q","2006-Q4",3.970205543,
"POL","QGDP","TOT","PC_CHGPY","Q","2007-Q1",7.131870027,
"POL","QGDP","TOT","PC_CHGPY","Q","2007-Q2",5.917054964,
"POL","QGDP","TOT","PC_CHGPY","Q","2007-Q3",5.965114553,
"POL","QGDP","TOT","PC_CHGPY","Q","2007-Q4",9.022580697,
"POL","QGDP","TOT","PC_CHGPY","Q","2008-Q1",6.237086137,
"POL","QGDP","TOT","PC_CHGPY","Q","2008-Q2",5.295223554,
"POL","QGDP","TOT","PC_CHGPY","Q","2008-Q3",3.189566727,
"POL","QGDP","TOT","PC_CHGPY","Q","2008-Q4",2.233861112,
"POL","QGDP","TOT","PC_CHGPY","Q","2009-Q1",1.893860379,
"POL","QGDP","TOT","PC_CHGPY","Q","2009-Q2",1.693687764,
"POL","QGDP","TOT","PC_CHGPY","Q","2009-Q3",2.627148539,
"POL","QGDP","TOT","PC_CHGPY","Q","2009-Q4",4.663014519,
"POL","QGDP","TOT","PC_CHGPY","Q","2010-Q1",2.601046452,
"POL","QGDP","TOT","PC_CHGPY","Q","2010-Q2",4.11872167,
"POL","QGDP","TOT","PC_CHGPY","Q","2010-Q3",4.885047471,
"POL","QGDP","TOT","PC_CHGPY","Q","2010-Q4",3.431492757,
"POL","QGDP","TOT","PC_CHGPY","Q","2011-Q1",5.042096011,
"POL","QGDP","TOT","PC_CHGPY","Q","2011-Q2",4.844458432,
"POL","QGDP","TOT","PC_CHGPY","Q","2011-Q3",4.812909565,
"POL","QGDP","TOT","PC_CHGPY","Q","2011-Q4",4.455925913,
"POL","QGDP","TOT","PC_CHGPY","Q","2012-Q1",3.362267215,
"POL","QGDP","TOT","PC_CHGPY","Q","2012-Q2",1.750381193,
"POL","QGDP","TOT","PC_CHGPY","Q","2012-Q3",0.895948859,
"POL","QGDP","TOT","PC_CHGPY","Q","2012-Q4",-0.267360787,
"POL","QGDP","TOT","PC_CHGPY","Q","2013-Q1",-0.272180959,
"POL","QGDP","TOT","PC_CHGPY","Q","2013-Q2",1.049489,
"POL","QGDP","TOT","PC_CHGPY","Q","2013-Q3",1.369169055,
"POL","QGDP","TOT","PC_CHGPY","Q","2013-Q4",2.174996949,
"POL","QGDP","TOT","PC_CHGPY","Q","2014-Q1",3.165465149,
"POL","QGDP","TOT","PC_CHGPY","Q","2014-Q2",3.228394132,
"POL","QGDP","TOT","PC_CHGPY","Q","2014-Q3",3.308358644,
"POL","QGDP","TOT","PC_CHGPY","Q","2014-Q4",3.710546106,
"POL","QGDP","TOT","PC_CHGPY","Q","2015-Q1",4.106417748,
"POL","QGDP","TOT","PC_CHGPY","Q","2015-Q2",3.744129972,
"POL","QGDP","TOT","PC_CHGPY","Q","2015-Q3",4.183311923,
"POL","QGDP","TOT","PC_CHGPY","Q","2015-Q4",4.793802914,
"POL","QGDP","TOT","PC_CHGPY","Q","2016-Q1",3.024970324,
"POL","QGDP","TOT","PC_CHGPY","Q","2016-Q2",3.562636667,
"POL","QGDP","TOT","PC_CHGPY","Q","2016-Q3",2.518564497,
"POL","QGDP","TOT","PC_CHGPY","Q","2016-Q4",3.585246589,
"POL","QGDP","TOT","PC_CHGPY","Q","2017-Q1",4.877737187,
"POL","QGDP","TOT","PC_CHGPY","Q","2017-Q2",4.434286416,
"POL","QGDP","TOT","PC_CHGPY","Q","2017-Q3",5.320874452,
"POL","QGDP","TOT","PC_CHGPY","Q","2017-Q4",4.786528216,
"POL","QGDP","TOT","PC_CHGPY","Q","2018-Q1",5.129245538,
"POL","QGDP","TOT","PC_CHGPY","Q","2018-Q2",5.597407503,
"POL","QGDP","TOT","PC_CHGPY","Q","2018-Q3",5.817676486,
"POL","QGDP","TOT","PC_CHGPY","Q","2018-Q4",4.923611932,
"POL","QGDP","TOT","PC_CHGPY","Q","2019-Q1",5.557604837,
"POL","QGDP","TOT","PC_CHGPY","Q","2019-Q2",4.962636269,
"POL","QGDP","TOT","PC_CHGPY","Q","2019-Q3",4.500986544,
"POL","QGDP","TOT","PC_CHGPY","Q","2019-Q4",4.00404416,
"POL","QGDP","TOT","PC_CHGPY","Q","2020-Q1",2.655026379,
"POL","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-7.451142994,
"POL","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-1.580442121,
"POL","QGDP","TOT","PC_CHGPY","Q","2020-Q4",-2.129800906,
"POL","QGDP","TOT","PC_CHGPY","Q","2021-Q1",-1.045481815,
"POL","QGDP","TOT","PC_CHGPY","Q","2021-Q2",10.980153756,
"POL","QGDP","TOT","PC_CHGPY","Q","2021-Q3",6.014469032,
"POL","QGDP","TOT","PC_CHGPY","Q","2021-Q4",7.873036264,
"EST","QGDP","TOT","PC_CHGPP","Q","1995-Q2",-0.988348103,
"EST","QGDP","TOT","PC_CHGPP","Q","1995-Q3",-0.33768782,
"EST","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.169999279,
"EST","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.899313856,
"EST","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.70264148,
"EST","QGDP","TOT","PC_CHGPP","Q","1996-Q3",3.18053704,
"EST","QGDP","TOT","PC_CHGPP","Q","1996-Q4",2.032044656,
"EST","QGDP","TOT","PC_CHGPP","Q","1997-Q1",3.625719642,
"EST","QGDP","TOT","PC_CHGPP","Q","1997-Q2",4.202834212,
"EST","QGDP","TOT","PC_CHGPP","Q","1997-Q3",2.693308853,
"EST","QGDP","TOT","PC_CHGPP","Q","1997-Q4",3.13191919,
"EST","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.818750442,
"EST","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.565284443,
"EST","QGDP","TOT","PC_CHGPP","Q","1998-Q3",-0.101684278,
"EST","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-1.820649485,
"EST","QGDP","TOT","PC_CHGPP","Q","1999-Q1",-0.757954475,
"EST","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.877411972,
"EST","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.031385676,
"EST","QGDP","TOT","PC_CHGPP","Q","1999-Q4",2.589983075,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q1",3.798031874,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q2",2.504250317,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.233840652,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q4",2.249922117,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.442800325,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.124262139,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q3",2.065120116,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.467100087,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.69699693,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q2",3.497039429,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q3",2.004469978,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.732022901,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q1",2.293803484,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q2",2.315752521,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.98364147,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q4",2.61111837,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q1",2.319078652,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-0.679634766,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q3",2.261346662,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q4",2.07850338,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.756259586,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q2",3.959926032,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q3",2.394844341,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q4",2.309236544,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q1",2.297259478,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.094781735,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q3",2.290225699,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.480963625,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q1",3.315680905,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.390307848,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.201067901,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q4",-0.600337948,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-2.220162619,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.015880433,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.047695875,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-11.798106158,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.651967464,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-3.37443851,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-1.967139353,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.468827945,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.378155093,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.267529756,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.465733129,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q4",2.101125789,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q1",2.027469076,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.909177293,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.670495251,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.032903498,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.593756205,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.226169346,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.499928428,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.888181313,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.479254246,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.256549824,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.248680845,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.049912351,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.641611207,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.408104415,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.340418593,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.497655099,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-1.396812812,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.972405147,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.744794055,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.185255955,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.623619578,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.186148011,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.114914788,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.198228482,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.972456126,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.898643348,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.358932893,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.445377341,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.061718949,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.775125024,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.684922879,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.376514424,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.637376482,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.426116907,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.696689921,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.365134952,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.207322332,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-5.811153699,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.619102709,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.196789738,
"EST","QGDP","TOT","PC_CHGPP","Q","2021-Q1",3.330827646,
"EST","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.419040632,
"EST","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.025203826,
"EST","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.766512983,
"DNK","QGDP","TOT","PC_CHGPP","Q","1960-Q2",0.622802525,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1960-Q3",1.02044357,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.407604305,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.77996132,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1961-Q2",1.800290872,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1961-Q3",1.819055683,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1961-Q4",1.836175694,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.851870187,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.123347161,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1962-Q3",0.423810709,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1962-Q4",-0.262186258,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1963-Q1",-0.948882489,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1963-Q2",0.138765644,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1963-Q3",1.233791731,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1963-Q4",2.300600033,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1964-Q1",3.30640327,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1964-Q2",2.609488113,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.967066641,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.364173526,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1965-Q1",0.788471361,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1965-Q2",0.738906165,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1965-Q3",0.690385637,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.642868714,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.596230504,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.681158855,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.764392634,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1966-Q4",0.845812538,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1967-Q1",0.925141996,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1967-Q2",0.875756806,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1967-Q3",0.827583422,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.780553225,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1968-Q1",0.734581953,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1968-Q2",1.082175153,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1968-Q3",1.419760811,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.744169093,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1969-Q1",2.052670203,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.547739496,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.067553796,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1969-Q4",0.60450455,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1970-Q1",0.151850918,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1970-Q2",0.258883952,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1970-Q3",0.365220202,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.470506545,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1971-Q1",0.574419212,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1971-Q2",0.816535071,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.053312822,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1971-Q4",1.283205719,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.504750769,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.389444007,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.278677816,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.171983819,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1973-Q1",1.068889461,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.688149787,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.316519876,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1973-Q4",-0.050231497,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1974-Q1",-0.416193242,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1974-Q2",-0.490190037,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1974-Q3",-0.565185038,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.641423598,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.719045178,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1975-Q2",0.092145804,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1975-Q3",0.907691254,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.707836474,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1976-Q1",2.473896509,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.810285415,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1976-Q3",1.184947516,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.584883391,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1977-Q1",-1.198126636,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1977-Q2",-0.069879794,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1977-Q3",3.290039473,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1977-Q4",-0.905907355,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1978-Q1",-1.907817704,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1978-Q2",2.178223156,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.622225334,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1978-Q4",0.198663907,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.922835579,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1979-Q2",1.737239004,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1979-Q3",-0.667477188,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.506337955,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1980-Q1",1.530983651,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-2.548940321,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-1.327637339,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1980-Q4",0.635820231,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1981-Q1",0.156386759,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1981-Q2",-0.734481366,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1981-Q3",0.612585924,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1981-Q4",0.186660427,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1982-Q1",1.317726467,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1982-Q2",1.182819965,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1982-Q3",1.034116321,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.019956408,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.513853697,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1983-Q2",1.641518999,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1983-Q3",-1.290314265,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1983-Q4",2.339343054,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.298158981,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1984-Q2",1.267804499,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1984-Q3",0.912187488,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.465100265,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.317686043,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1985-Q2",1.610371546,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1985-Q3",2.179652219,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1985-Q4",1.901622049,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.865081814,"E"
